,ndays_of_deal,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,avg_discount,Y_discount_3d,Y_avg_discount_3d
1848,1,4.0,19.0,11.0,2018,3,8,3,60.0,0,0.0
1849,0,0.0,0.0,0.0,2018,3,9,4,0.0,1,50.0
1850,0,0.0,0.0,0.0,2018,3,10,5,0.0,1,50.0
1851,0,0.0,0.0,0.0,2018,3,11,6,0.0,1,50.0
1852,1,14.0,83.0,33.0,2018,3,12,0,50.0,0,0.0
1853,0,0.0,0.0,0.0,2018,3,13,1,0.0,0,0.0
1854,0,0.0,0.0,0.0,2018,3,14,2,0.0,0,0.0
1855,0,0.0,0.0,0.0,2018,3,15,3,0.0,1,40.0
1856,0,0.0,0.0,0.0,2018,3,16,4,0.0,1,46.66666793823242
1857,0,0.0,0.0,0.0,2018,3,17,5,0.0,1,54.0
1858,1,67.0,213.0,167.0,2018,3,18,6,40.0,1,54.28571319580078
1859,15,26.0,164.5,74.5,2018,3,19,0,50.0,1,56.0
1860,1,6.0,45.5,17.0,2018,3,20,1,65.0,1,50.0
1861,1,9.666666666666666,76.66666666666667,30.333333333333332,2018,3,21,2,50.0,0,0.0
1862,0,0.0,0.0,0.0,2018,3,22,3,0.0,0,0.0
1863,0,0.0,0.0,0.0,2018,3,23,4,0.0,1,40.0
1864,0,0.0,0.0,0.0,2018,3,24,5,0.0,1,40.0
1865,0,0.0,0.0,0.0,2018,3,25,6,0.0,1,40.0
1866,1,52.0,263.0,155.0,2018,3,26,0,40.0,0,0.0
1867,0,0.0,0.0,0.0,2018,3,27,1,0.0,0,0.0
1868,0,0.0,0.0,0.0,2018,3,28,2,0.0,0,0.0
1869,0,0.0,0.0,0.0,2018,3,29,3,0.0,0,0.0
1870,0,0.0,0.0,0.0,2018,3,30,4,0.0,0,0.0
1871,0,0.0,0.0,0.0,2018,3,31,5,0.0,0,0.0
1872,0,0.0,0.0,0.0,2018,4,1,6,0.0,1,48.0
1873,0,0.0,0.0,0.0,2018,4,2,0,0.0,1,51.66666793823242
1874,0,0.0,0.0,0.0,2018,4,3,1,0.0,1,51.66666793823242
1875,1,20.0,230.6,97.4,2018,4,4,2,48.0,1,70.0
1876,1,7.0,30.0,16.0,2018,4,5,3,70.0,0,0.0
1877,0,0.0,0.0,0.0,2018,4,6,4,0.0,1,60.0
1878,0,0.0,0.0,0.0,2018,4,7,5,0.0,1,63.33333206176758
1879,0,0.0,0.0,0.0,2018,4,8,6,0.0,1,60.0
1880,1,5.0,38.0,10.0,2018,4,9,0,60.0,1,60.0
1881,1,20.5,179.5,93.5,2018,4,10,1,65.0,1,50.0
1882,1,9.0,16.0,11.0,2018,4,11,2,50.0,0,0.0
1883,0,0.0,0.0,0.0,2018,4,12,3,0.0,0,0.0
1884,0,0.0,0.0,0.0,2018,4,13,4,0.0,1,20.0
1885,0,0.0,0.0,0.0,2018,4,14,5,0.0,1,20.0
1886,0,0.0,0.0,0.0,2018,4,15,6,0.0,1,30.0
1887,1,8.0,11.0,4.0,2018,4,16,0,20.0,1,55.0
1888,0,0.0,0.0,0.0,2018,4,17,1,0.0,1,43.33333206176758
1889,1,7.0,80.0,21.0,2018,4,18,2,40.0,1,45.0
1890,1,16.0,40.0,31.0,2018,4,19,3,70.0,1,20.0
1891,1,16.0,40.0,14.0,2018,4,20,4,20.0,0,0.0
1892,0,0.0,0.0,0.0,2018,4,21,5,0.0,1,40.0
1893,0,0.0,0.0,0.0,2018,4,22,6,0.0,1,40.0
1894,0,0.0,0.0,0.0,2018,4,23,0,0.0,1,40.0
1895,1,5.0,21.0,8.0,2018,4,24,1,40.0,0,0.0
1896,0,0.0,0.0,0.0,2018,4,25,2,0.0,0,0.0
1897,0,0.0,0.0,0.0,2018,4,26,3,0.0,0,0.0
1898,0,0.0,0.0,0.0,2018,4,27,4,0.0,1,70.0
1899,0,0.0,0.0,0.0,2018,4,28,5,0.0,1,64.25
1900,0,0.0,0.0,0.0,2018,4,29,6,0.0,1,64.25
1901,1,315.0,1178.0,720.0,2018,4,30,0,70.0,1,62.33333206176758
1902,1,6.666666666666667,44.0,20.666666666666668,2018,5,1,1,62.33333206176758,0,0.0
1903,0,0.0,0.0,0.0,2018,5,2,2,0.0,0,0.0
1904,0,0.0,0.0,0.0,2018,5,3,3,0.0,0,0.0
1905,0,0.0,0.0,0.0,2018,5,4,4,0.0,0,0.0
1906,0,0.0,0.0,0.0,2018,5,5,5,0.0,1,50.0
1907,0,0.0,0.0,0.0,2018,5,6,6,0.0,1,45.0
1908,0,0.0,0.0,0.0,2018,5,7,0,0.0,1,45.0
1909,1,1.0,9.0,4.0,2018,5,8,1,50.0,1,45.0
1910,1,8.0,66.0,15.0,2018,5,9,2,40.0,1,50.0
1911,0,0.0,0.0,0.0,2018,5,10,3,0.0,1,50.0
1912,1,6.0,23.0,12.0,2018,5,11,4,50.0,1,36.66666793823242
1913,0,0.0,0.0,0.0,2018,5,12,5,0.0,1,40.0
1914,0,0.0,0.0,0.0,2018,5,13,6,0.0,1,40.5
1915,1,27.666666666666668,102.66666666666667,39.333333333333336,2018,5,14,0,36.66666793823242,1,43.181819915771484
1916,1,4.666666666666667,28.333333333333332,12.333333333333334,2018,5,15,1,43.33333206176758,1,43.125
1917,1,0.75,10.0,6.75,2018,5,16,2,41.25,1,40.0
1918,1,9.75,53.5,39.0,2018,5,17,3,45.0,1,20.0
1919,0,0.0,0.0,0.0,2018,5,18,4,0.0,1,20.0
1920,1,7.0,37.0,9.0,2018,5,19,5,20.0,1,30.0
1921,0,0.0,0.0,0.0,2018,5,20,6,0.0,1,30.0
1922,0,0.0,0.0,0.0,2018,5,21,0,0.0,1,30.0
1923,1,3.6666666666666665,40.0,17.666666666666668,2018,5,22,1,30.0,0,0.0
1924,0,0.0,0.0,0.0,2018,5,23,2,0.0,1,45.0
1925,0,0.0,0.0,0.0,2018,5,24,3,0.0,1,43.75
1926,0,0.0,0.0,0.0,2018,5,25,4,0.0,1,41.11111068725586
1927,3,1.25,26.75,14.25,2018,5,26,5,45.0,1,38.0
1928,1,6.0,33.25,12.25,2018,5,27,6,42.5,1,20.0
1929,1,7.0,30.0,10.0,2018,5,28,0,20.0,0,0.0
1930,0,0.0,0.0,0.0,2018,5,29,1,0.0,0,0.0
1931,0,0.0,0.0,0.0,2018,5,30,2,0.0,1,60.0
1932,0,0.0,0.0,0.0,2018,5,31,3,0.0,1,52.0
1933,0,0.0,0.0,0.0,2018,6,1,4,0.0,1,52.0
1934,1,3.0,31.0,16.0,2018,6,2,5,60.0,1,50.0
1935,1,4.75,42.75,38.5,2018,6,3,6,50.0,0,0.0
1936,0,0.0,0.0,0.0,2018,6,4,0,0.0,1,65.0
1937,0,0.0,0.0,0.0,2018,6,5,1,0.0,1,65.0
1938,0,0.0,0.0,0.0,2018,6,6,2,0.0,1,60.0
1939,1,1.0,14.5,4.0,2018,6,7,3,65.0,1,47.5
1940,0,0.0,0.0,0.0,2018,6,8,4,0.0,1,48.57143020629883
1941,1,2.3333333333333335,26.0,11.666666666666666,2018,6,9,5,56.66666793823242,1,42.5
1942,1,0.0,4.0,2.0,2018,6,10,6,20.0,1,47.0
1943,2,8.0,73.0,29.0,2018,6,11,0,50.0,1,42.5
1944,0,0.0,0.0,0.0,2018,6,12,1,0.0,1,42.5
1945,1,4.0,31.5,18.0,2018,6,13,2,42.5,1,20.0
1946,0,0.0,0.0,0.0,2018,6,14,3,0.0,1,20.0
1947,0,0.0,0.0,0.0,2018,6,15,4,0.0,1,39.0
1948,1,1.0,12.0,9.0,2018,6,16,5,20.0,1,62.66666793823242
1949,0,0.0,0.0,0.0,2018,6,17,6,0.0,1,59.5
1950,1,1.0,29.0,6.0,2018,6,18,0,58.0,1,62.5
1951,1,9.5,57.0,20.5,2018,6,19,1,65.0,1,60.0
1952,1,4.0,16.0,5.0,2018,6,20,2,50.0,1,47.5
1953,1,1.0,8.0,6.0,2018,6,21,3,70.0,1,52.5
1954,0,0.0,0.0,0.0,2018,6,22,4,0.0,1,52.5
1955,2,0.0,3.0,1.0,2018,6,23,5,25.0,1,80.0
1956,1,24.0,75.0,51.0,2018,6,24,6,80.0,1,40.0
1957,0,0.0,0.0,0.0,2018,6,25,0,0.0,1,33.33333206176758
1958,0,0.0,0.0,0.0,2018,6,26,1,0.0,1,33.33333206176758
1959,1,12.0,179.0,59.0,2018,6,27,2,40.0,1,30.0
1960,1,0.5,28.0,10.0,2018,6,28,3,30.0,1,35.0
1961,0,0.0,0.0,0.0,2018,6,29,4,0.0,1,35.0
1962,1,12.0,104.0,47.0,2018,6,30,5,30.0,1,46.66666793823242
1963,1,23.0,128.0,106.0,2018,7,1,6,40.0,1,50.0
1964,0,0.0,0.0,0.0,2018,7,2,0,0.0,1,44.0
1965,1,1.5,27.0,9.0,2018,7,3,1,50.0,1,40.0
1966,1,0.0,16.0,10.0,2018,7,4,2,50.0,1,35.0
1967,1,4.5,28.0,21.5,2018,7,5,3,35.0,0,0.0
1968,0,0.0,0.0,0.0,2018,7,6,4,0.0,0,0.0
1969,0,0.0,0.0,0.0,2018,7,7,5,0.0,1,25.0
1970,0,0.0,0.0,0.0,2018,7,8,6,0.0,1,22.5
1971,0,0.0,0.0,0.0,2018,7,9,0,0.0,1,22.5
1972,1,1.0,13.0,4.0,2018,7,10,1,25.0,1,20.0
1973,1,12.0,48.0,26.0,2018,7,11,2,20.0,0,0.0
1974,0,0.0,0.0,0.0,2018,7,12,3,0.0,0,0.0
1975,0,0.0,0.0,0.0,2018,7,13,4,0.0,0,0.0
1976,0,0.0,0.0,0.0,2018,7,14,5,0.0,0,0.0
1977,0,0.0,0.0,0.0,2018,7,15,6,0.0,1,43.75
1978,0,0.0,0.0,0.0,2018,7,16,0,0.0,1,44.16666793823242
1979,0,0.0,0.0,0.0,2018,7,17,1,0.0,1,44.16666793823242
1980,1,1.25,32.75,11.75,2018,7,18,2,43.75,1,45.0
1981,1,4.5,25.5,12.5,2018,7,19,3,45.0,0,0.0
1982,0,0.0,0.0,0.0,2018,7,20,4,0.0,1,46.25
1983,0,0.0,0.0,0.0,2018,7,21,5,0.0,1,45.83333206176758
1984,0,0.0,0.0,0.0,2018,7,22,6,0.0,1,42.14285659790039
1985,1,3.25,24.5,26.0,2018,7,23,0,46.25,1,36.66666793823242
1986,1,4.0,28.0,6.0,2018,7,24,1,45.0,1,20.0
1987,1,2.0,34.0,6.0,2018,7,25,2,20.0,1,20.0
1988,0,0.0,0.0,0.0,2018,7,26,3,0.0,1,20.0
1989,1,4.0,46.0,22.0,2018,7,27,4,20.0,0,0.0
1990,0,0.0,0.0,0.0,2018,7,28,5,0.0,1,20.0
1991,0,0.0,0.0,0.0,2018,7,29,6,0.0,1,40.0
1992,0,0.0,0.0,0.0,2018,7,30,0,0.0,1,43.33333206176758
1993,1,10.0,60.0,33.0,2018,7,31,1,20.0,1,55.0
1994,1,0.0,5.0,2.0,2018,8,1,2,60.0,1,50.0
1995,1,0.0,45.0,7.0,2018,8,2,3,50.0,0,0.0
1996,0,0.0,0.0,0.0,2018,8,3,4,0.0,1,30.0
1997,0,0.0,0.0,0.0,2018,8,4,5,0.0,1,27.14285659790039
1998,0,0.0,0.0,0.0,2018,8,5,6,0.0,1,27.14285659790039
1999,1,5.333333333333333,40.333333333333336,23.0,2018,8,6,0,30.0,1,24.0
2000,1,8.0,84.25,37.25,2018,8,7,1,25.0,1,20.0
2001,0,0.0,0.0,0.0,2018,8,8,2,0.0,1,20.0
2002,1,25.0,130.0,78.0,2018,8,9,3,20.0,1,20.0
2003,0,0.0,0.0,0.0,2018,8,10,4,0.0,1,20.0
2004,1,10.0,38.0,17.0,2018,8,11,5,20.0,1,20.0
2005,0,0.0,0.0,0.0,2018,8,12,6,0.0,1,20.0
2006,1,15.0,146.0,95.0,2018,8,13,0,20.0,1,20.0
2007,1,22.0,144.0,82.0,2018,8,14,1,20.0,1,24.0
2008,1,6.0,50.0,9.0,2018,8,15,2,20.0,1,39.28571319580078
2009,1,6.0,43.0,12.0,2018,8,16,3,20.0,1,42.5
2010,1,12.0,81.66666666666667,34.666666666666664,2018,8,17,4,26.66666603088379,1,58.33333206176758
2011,1,0.6666666666666666,45.666666666666664,17.333333333333332,2018,8,18,5,58.33333206176758,1,50.0
2012,0,0.0,0.0,0.0,2018,8,19,6,0.0,1,40.0
2013,0,0.0,0.0,0.0,2018,8,20,0,0.0,1,43.33333206176758
2014,1,2.0,26.0,10.0,2018,8,21,1,50.0,1,44.54545593261719
2015,1,6.8,52.8,22.0,2018,8,22,2,38.0,1,50.0
2016,1,4.333333333333333,32.666666666666664,35.0,2018,8,23,3,50.0,1,50.0
2017,1,6.333333333333333,16.0,5.333333333333333,2018,8,24,4,50.0,0,0.0
2018,0,0.0,0.0,0.0,2018,8,25,5,0.0,1,60.0
2019,0,0.0,0.0,0.0,2018,8,26,6,0.0,1,60.0
2020,0,0.0,0.0,0.0,2018,8,27,0,0.0,1,60.0
2021,1,2.0,16.0,11.0,2018,8,28,1,60.0,1,37.5
2022,0,0.0,0.0,0.0,2018,8,29,2,0.0,1,37.5
2023,0,0.0,0.0,0.0,2018,8,30,3,0.0,1,41.25
2024,1,6.0,47.5,15.5,2018,8,31,4,37.5,1,45.0
2025,0,0.0,0.0,0.0,2018,9,1,5,0.0,1,53.79999923706055
2026,1,6.5,62.0,30.5,2018,9,2,6,45.0,1,52.53333282470703
2027,1,14.0,123.0,53.0,2018,9,3,0,45.0,1,53.411766052246094
2028,1,12.0,84.0,45.0,2018,9,4,1,59.66666793823242,1,50.0
2029,1,20.142857142857142,118.42857142857143,70.85714285714286,2018,9,5,2,48.57143020629883,1,52.0
2030,1,3.0,17.5,10.5,2018,9,6,3,52.5,1,50.0
2031,1,3.0,6.0,6.0,2018,9,7,4,50.0,1,55.0
2032,0,0.0,0.0,0.0,2018,9,8,5,0.0,1,50.83333206176758
2033,0,0.0,0.0,0.0,2018,9,9,6,0.0,1,52.14285659790039
2034,1,16.0,69.0,23.0,2018,9,10,0,55.0,1,54.16666793823242
2035,1,9.0,45.5,12.5,2018,9,11,1,48.75,1,60.0
2036,1,2.0,21.0,7.0,2018,9,12,2,60.0,1,60.0
2037,1,54.0,114.0,75.0,2018,9,13,3,70.0,1,50.0
2038,1,2.0,20.0,9.0,2018,9,14,4,50.0,1,20.0
2039,0,0.0,0.0,0.0,2018,9,15,5,0.0,1,22.5
2040,0,0.0,0.0,0.0,2018,9,16,6,0.0,1,41.0
2041,1,18.0,110.0,52.0,2018,9,17,0,20.0,1,48.125
2042,1,0.0,7.0,10.0,2018,9,18,1,25.0,1,51.0
2043,1,3.6666666666666665,41.333333333333336,10.0,2018,9,19,2,53.33333206176758,1,50.0
2044,1,3.25,33.0,11.75,2018,9,20,3,50.0,1,52.5
2045,1,9.0,49.333333333333336,27.666666666666668,2018,9,21,4,50.0,1,54.0
2046,0,0.0,0.0,0.0,2018,9,22,5,0.0,1,51.66666793823242
2047,1,1.0,50.0,19.0,2018,9,23,6,60.0,1,50.625
2048,1,8.5,36.5,11.5,2018,9,24,0,52.5,1,53.0
2049,1,9.75,40.25,26.0,2018,9,25,1,48.75,1,71.66666412353516
2050,0,0.0,0.0,0.0,2018,9,26,2,0.0,1,71.0
2051,1,7.0,94.0,30.0,2018,9,27,3,70.0,1,71.25
2052,1,23.0,60.5,28.0,2018,9,28,4,72.5,1,70.0
2053,1,4.0,28.5,16.5,2018,9,29,5,70.0,1,63.75
2054,0,0.0,0.0,0.0,2018,9,30,6,0.0,1,63.75
2055,1,12.0,37.0,33.0,2018,10,1,0,70.0,1,61.66666793823242
2056,1,6.0,35.666666666666664,21.666666666666668,2018,10,2,1,61.66666793823242,1,50.0
2057,0,0.0,0.0,0.0,2018,10,3,2,0.0,1,57.5
2058,0,0.0,0.0,0.0,2018,10,4,3,0.0,1,62.14285659790039
2059,1,1.0,12.0,3.0,2018,10,5,4,50.0,1,58.6363639831543
2060,1,12.0,28.0,15.0,2018,10,6,5,65.0,1,60.41666793823242
2061,1,2.6,32.0,17.2,2018,10,7,6,64.0,1,57.5
2062,2,4.6,33.4,9.6,2018,10,8,0,52.0,1,63.0
2063,1,0.5,16.0,6.5,2018,10,9,1,72.5,1,56.66666793823242
2064,1,8.333333333333334,61.0,40.666666666666664,2018,10,10,2,56.66666793823242,0,0.0
2065,0,0.0,0.0,0.0,2018,10,11,3,0.0,1,50.0
2066,0,0.0,0.0,0.0,2018,10,12,4,0.0,1,42.5
2067,0,0.0,0.0,0.0,2018,10,13,5,0.0,1,42.5
2068,1,1.0,23.666666666666668,9.666666666666666,2018,10,14,6,50.0,1,50.0
2069,1,5.0,68.0,19.0,2018,10,15,0,20.0,1,57.5
2070,0,0.0,0.0,0.0,2018,10,16,1,0.0,1,57.5
2071,1,5.25,47.5,26.75,2018,10,17,2,57.5,1,50.0
2072,0,0.0,0.0,0.0,2018,10,18,3,0.0,1,50.0
2073,0,0.0,0.0,0.0,2018,10,19,4,0.0,1,50.0
2074,1,0.0,17.0,15.0,2018,10,20,5,50.0,1,59.0
2075,1,1.0,42.0,12.0,2018,10,21,6,50.0,1,61.0
2076,2,5.0,21.0,4.0,2018,10,22,0,50.0,1,62.5
2077,1,4.666666666666667,52.0,22.0,2018,10,23,1,65.0,1,60.0
2078,1,3.0,11.0,7.0,2018,10,24,2,60.0,1,62.5
2079,1,2.5,21.5,8.5,2018,10,25,3,60.0,1,57.5
2080,0,0.0,0.0,0.0,2018,10,26,4,0.0,1,55.0
2081,1,3.0,18.5,8.5,2018,10,27,5,65.0,1,53.75
2082,1,3.5,41.0,23.0,2018,10,28,6,50.0,1,55.0
2083,1,0.25,20.75,11.5,2018,10,29,0,52.5,1,60.0
2084,1,11.5,36.0,40.5,2018,10,30,1,60.0,1,81.0
2085,0,0.0,0.0,0.0,2018,10,31,2,0.0,1,81.0
2086,0,0.0,0.0,0.0,2018,11,1,3,0.0,1,65.5
2087,1,1.0,19.0,10.0,2018,11,2,4,81.0,1,55.75
2088,0,0.0,0.0,0.0,2018,11,3,5,0.0,1,55.599998474121094
2089,1,3.0,32.0,15.0,2018,11,4,6,50.0,1,55.5
2090,1,5.428571428571429,41.285714285714285,21.428571428571427,2018,11,5,0,56.57143020629883,1,51.818180084228516
2091,1,3.0,28.0,12.0,2018,11,6,1,55.0,1,54.599998474121094
2092,1,1.6666666666666667,19.0,7.0,2018,11,7,2,53.33333206176758,1,53.25
2093,1,1.1666666666666667,12.666666666666666,5.166666666666667,2018,11,8,3,50.0,1,70.66666412353516
2094,1,3.0,21.0,21.0,2018,11,9,4,86.0,1,53.272727966308594
2095,1,3.0,47.0,24.0,2018,11,10,5,40.0,1,52.92856979370117
2096,1,7.0,23.0,13.0,2018,11,11,6,86.0,1,50.882354736328125
2097,1,3.7777777777777777,28.333333333333332,18.77777777777778,2018,11,12,0,51.11111068725586,1,49.44444274902344
2098,1,3.25,26.75,11.0,2018,11,13,1,48.75,1,51.25
2099,1,6.5,59.0,30.0,2018,11,14,2,52.5,1,48.0
2100,1,22.0,117.0,77.0,2018,11,15,3,40.0,1,52.0
2101,1,0.6666666666666666,22.666666666666668,8.333333333333334,2018,11,16,4,53.33333206176758,1,50.0
2102,1,2.0,27.0,11.0,2018,11,17,5,40.0,1,53.33333206176758
2103,1,25.0,220.0,127.0,2018,11,18,6,60.0,1,55.0
2104,0,0.0,0.0,0.0,2018,11,19,0,0.0,1,55.71428680419922
2105,1,1.5,28.5,16.0,2018,11,20,1,50.0,1,58.0
2106,1,7.0,44.0,27.75,2018,11,21,2,57.5,1,60.0
2107,1,9.0,139.0,62.0,2018,11,22,3,60.0,1,60.0
2108,0,0.0,0.0,0.0,2018,11,23,4,0.0,1,60.0
2109,0,0.0,0.0,0.0,2018,11,24,5,0.0,1,46.66666793823242
2110,1,74.0,665.0,467.0,2018,11,25,6,60.0,1,43.33333206176758
2111,0,0.0,0.0,0.0,2018,11,26,0,0.0,1,47.5
2112,1,36.5,174.0,95.0,2018,11,27,1,40.0,1,55.0
2113,1,0.0,50.0,18.0,2018,11,28,2,50.0,1,60.0
2114,1,8.0,49.0,22.0,2018,11,29,3,60.0,1,70.0
2115,0,0.0,0.0,0.0,2018,11,30,4,0.0,1,70.0
2116,0,0.0,0.0,0.0,2018,12,1,5,0.0,1,65.0
2117,1,18.0,54.5,23.0,2018,12,2,6,70.0,1,37.5
2118,0,0.0,0.0,0.0,2018,12,3,0,0.0,1,37.5
2119,1,31.0,91.0,71.0,2018,12,4,1,55.0,1,20.0
2120,1,0.0,14.0,5.0,2018,12,5,2,20.0,0,0.0
2121,0,0.0,0.0,0.0,2018,12,6,3,0.0,0,0.0
2122,0,0.0,0.0,0.0,2018,12,7,4,0.0,1,70.0
2123,0,0.0,0.0,0.0,2018,12,8,5,0.0,1,68.33333587646484
2124,0,0.0,0.0,0.0,2018,12,9,6,0.0,1,68.33333587646484
2125,1,82.0,174.0,125.0,2018,12,10,0,70.0,1,65.0
2126,1,10.5,37.0,19.0,2018,12,11,1,67.5,1,50.0
2127,0,0.0,0.0,0.0,2018,12,12,2,0.0,1,50.0
2128,1,2.0,8.0,6.0,2018,12,13,3,60.0,1,40.0
2129,1,3.0,22.0,12.0,2018,12,14,4,40.0,0,0.0
2130,0,0.0,0.0,0.0,2018,12,15,5,0.0,0,0.0
2131,0,0.0,0.0,0.0,2018,12,16,6,0.0,1,60.0
2132,0,0.0,0.0,0.0,2018,12,17,0,0.0,1,61.66666793823242
2133,0,0.0,0.0,0.0,2018,12,18,1,0.0,1,58.57143020629883
2134,1,2.75,15.75,5.25,2018,12,19,2,60.0,1,56.66666793823242
2135,1,5.0,46.5,29.5,2018,12,20,3,65.0,1,40.0
2136,1,48.0,85.0,79.0,2018,12,21,4,40.0,0,0.0
2137,0,0.0,0.0,0.0,2018,12,22,5,0.0,1,65.0
2138,0,0.0,0.0,0.0,2018,12,23,6,0.0,1,60.0
2139,0,0.0,0.0,0.0,2018,12,24,0,0.0,1,64.0
2140,1,3.5,18.0,7.5,2018,12,25,1,65.0,1,63.33333206176758
2141,1,1.0,2.0,1.0,2018,12,26,2,50.0,1,60.0
2142,1,7.0,47.0,16.5,2018,12,27,3,70.0,1,56.66666793823242
2143,0,0.0,0.0,0.0,2018,12,28,4,0.0,1,52.0
2144,1,13.0,92.0,27.0,2018,12,29,5,40.0,1,55.0
2145,1,2.5,15.5,7.5,2018,12,30,6,65.0,1,45.0
2146,1,10.0,36.5,16.0,2018,12,31,0,45.0,0,0.0
2147,0,0.0,0.0,0.0,2019,1,1,1,0.0,0,0.0
2148,0,0.0,0.0,0.0,2019,1,2,2,0.0,0,0.0
2149,0,0.0,0.0,0.0,2019,1,3,3,0.0,0,0.0
2150,0,0.0,0.0,0.0,2019,1,4,4,0.0,0,0.0
2151,0,0.0,0.0,0.0,2019,1,5,5,0.0,0,0.0
2152,0,0.0,0.0,0.0,2019,1,6,6,0.0,1,50.0
2153,0,0.0,0.0,0.0,2019,1,7,0,0.0,1,60.0
2154,0,0.0,0.0,0.0,2019,1,8,1,0.0,1,60.0
2155,1,5.0,25.0,15.0,2019,1,9,2,50.0,1,65.0
2156,1,35.0,159.0,115.0,2019,1,10,3,70.0,1,60.0
2157,0,0.0,0.0,0.0,2019,1,11,4,0.0,1,60.0
2158,1,3.0,13.0,2.0,2019,1,12,5,60.0,1,65.0
2159,0,0.0,0.0,0.0,2019,1,13,6,0.0,1,65.0
2160,0,0.0,0.0,0.0,2019,1,14,0,0.0,1,55.71428680419922
2161,7,5.0,25.0,14.0,2019,1,15,1,65.0,1,52.0
2162,0,0.0,0.0,0.0,2019,1,16,2,0.0,1,46.66666793823242
2163,1,3.0,16.0,10.2,2019,1,17,3,52.0,1,20.0
2164,0,0.0,0.0,0.0,2019,1,18,4,0.0,1,45.0
2165,1,1.0,20.0,7.0,2019,1,19,5,20.0,1,64.0
2166,0,0.0,0.0,0.0,2019,1,20,6,0.0,1,65.0
2167,1,8.0,33.0,20.0,2019,1,21,0,70.0,1,57.14285659790039
2168,1,3.75,61.0,32.25,2019,1,22,1,62.5,1,50.0
2169,1,2.0,14.0,7.0,2019,1,23,2,70.0,1,40.0
2170,1,1.0,7.5,4.0,2019,1,24,3,40.0,0,0.0
2171,0,0.0,0.0,0.0,2019,1,25,4,0.0,0,0.0
2172,0,0.0,0.0,0.0,2019,1,26,5,0.0,1,47.5
2173,0,0.0,0.0,0.0,2019,1,27,6,0.0,1,40.0
2174,0,0.0,0.0,0.0,2019,1,28,0,0.0,1,43.75
2175,1,1.75,17.5,6.25,2019,1,29,1,47.5,1,40.0
2176,1,1.3333333333333333,9.333333333333334,6.666666666666667,2019,1,30,2,30.0,1,65.0
2177,1,36.0,101.0,106.0,2019,1,31,3,70.0,1,60.0
2178,0,0.0,0.0,0.0,2019,2,1,4,0.0,1,67.5
2179,1,6.0,23.0,24.0,2019,2,2,5,60.0,1,75.0
2180,0,0.0,0.0,0.0,2019,2,3,6,0.0,1,52.5
2181,1,25.0,70.0,81.0,2019,2,4,0,75.0,1,30.0
2182,0,0.0,0.0,0.0,2019,2,5,1,0.0,1,30.0
2183,1,0.0,1.0,6.0,2019,2,6,2,30.0,1,25.0
2184,1,2.0,23.0,26.0,2019,2,7,3,30.0,1,20.0
2185,0,0.0,0.0,0.0,2019,2,8,4,0.0,1,42.0
2186,1,3.0,36.0,18.0,2019,2,9,5,20.0,1,47.5
2187,0,0.0,0.0,0.0,2019,2,10,6,0.0,1,47.5
2188,1,6.0,48.5,44.25,2019,2,11,0,47.5,0,0.0
2189,0,0.0,0.0,0.0,2019,2,12,1,0.0,0,0.0
2190,0,0.0,0.0,0.0,2019,2,13,2,0.0,0,0.0
2191,0,0.0,0.0,0.0,2019,2,14,3,0.0,0,0.0
2192,0,0.0,0.0,0.0,2019,2,15,4,0.0,1,37.5
2193,0,0.0,0.0,0.0,2019,2,16,5,0.0,1,53.125
2194,0,0.0,0.0,0.0,2019,2,17,6,0.0,1,55.5
2195,1,4.5,18.5,10.0,2019,2,18,0,37.5,1,57.77777862548828
2196,1,17.166666666666668,86.5,56.166666666666664,2019,2,19,1,58.33333206176758,1,50.0
2197,1,10.5,67.5,58.5,2019,2,20,2,65.0,1,40.0
2198,1,1.0,4.0,3.0,2019,2,21,3,40.0,1,46.66666793823242
2199,1,0.0,6.5,1.5,2019,2,22,4,40.0,1,60.0
2200,0,0.0,0.0,0.0,2019,2,23,5,0.0,1,60.0
2201,1,0.0,14.0,1.0,2019,2,24,6,60.0,1,25.0
2202,0,0.0,0.0,0.0,2019,2,25,0,0.0,1,25.0
2203,0,0.0,0.0,0.0,2019,2,26,1,0.0,1,28.0
2204,1,0.0,11.0,7.0,2019,2,27,2,25.0,1,28.75
2205,0,0.0,0.0,0.0,2019,2,28,3,0.0,1,28.75
2206,1,16.75,58.75,48.5,2019,3,1,4,28.75,1,40.0
2207,0,0.0,0.0,0.0,2019,3,2,5,0.0,1,32.85714340209961
2208,0,0.0,0.0,0.0,2019,3,3,6,0.0,1,32.85714340209961
2209,1,4.0,23.0,14.0,2019,3,4,0,40.0,1,31.66666603088379
2210,1,4.333333333333333,20.833333333333332,20.0,2019,3,5,1,31.66666603088379,0,0.0
2211,0,0.0,0.0,0.0,2019,3,6,2,0.0,0,0.0
2212,0,0.0,0.0,0.0,2019,3,7,3,0.0,1,45.0
2213,0,0.0,0.0,0.0,2019,3,8,4,0.0,1,38.0
2214,0,0.0,0.0,0.0,2019,3,9,5,0.0,1,38.0
2215,1,8.0,20.5,13.0,2019,3,10,6,45.0,1,33.33333206176758
2216,1,2.3333333333333335,12.333333333333334,7.666666666666667,2019,3,11,0,33.33333206176758,0,0.0
2217,0,0.0,0.0,0.0,2019,3,12,1,0.0,1,70.0
